,index,0,1,Digit
8082,8082,-23.33427,-4.395236,5
8083,8083,-45.449734,-6.0276127,6
8084,8084,15.385221,12.9265785,9
8085,8085,38.026478,-14.571156,0
8086,8086,-1.3758922,-39.011917,1
8087,8087,0.038302775,-19.991348,3
8088,8088,0.6143881,-38.45046,1
8089,8089,-28.564043,4.3494916,5
8090,8090,-0.111300796,-37.237225,1
8091,8091,18.748846,-25.803797,2
8092,8092,18.841173,23.22359,4
8093,8093,10.994318,20.81295,9
8094,8094,-6.2109118,4.988468,2
8095,8095,18.63163,24.302397,4
8096,8096,-43.439163,-11.937258,6
8097,8097,-12.940211,-5.037747,8
8098,8098,37.506214,-1.6186209,0
8099,8099,-15.529052,-46.0505,1
8100,8100,-1.2448022,-37.975964,1
8101,8101,9.566819,19.111965,9
8102,8102,19.38791,-26.01259,2
8103,8103,-42.608105,-12.193824,6
8104,8104,-45.808125,-16.488735,6
8105,8105,-7.092541,11.88937,8
8106,8106,-17.596529,27.779524,7
8107,8107,19.582632,22.68147,4
8108,8108,15.611216,-11.452899,2
8109,8109,10.634632,21.053118,9
8110,8110,-15.238822,32.52265,7
8111,8111,39.448265,0.36993438,0
8112,8112,18.803984,-25.48245,2
8113,8113,-6.9649444,-39.012363,1
8114,8114,39.02409,2.8095062,0
8115,8115,-13.137833,-10.158428,3
8116,8116,-50.93513,3.2263825,6
8117,8117,44.007645,-2.3802624,0
8118,8118,-28.434523,-38.577137,1
8119,8119,9.984989,-4.8715625,2
8120,8120,6.4131517,-20.14082,3
8121,8121,16.116467,38.479965,4
8122,8122,-26.680964,13.998538,5
8123,8123,-50.8202,-6.179332,6
8124,8124,-16.403738,40.151745,7
8125,8125,2.5829508,5.0345864,8
8126,8126,10.523813,8.715665,9
8127,8127,43.326866,-11.838081,0
8128,8128,-24.212545,-41.084,1
8129,8129,13.157169,-8.352769,2
8130,8130,-1.3139516,-28.6507,3
8131,8131,20.12898,44.74543,4
8132,8132,-27.39942,15.590112,5
8133,8133,-51.111214,4.065097,6
8134,8134,-11.6859,35.024162,7
8135,8135,2.6537971,5.653541,8
8136,8136,9.864884,10.695133,9
8137,8137,38.531826,-5.772667,0
8138,8138,-24.498083,-31.565468,1
8139,8139,13.03145,-3.8026133,2
8140,8140,-4.3239408,-18.828993,3
8141,8141,15.567804,43.158394,4
8142,8142,-32.409554,14.249325,5
8143,8143,-50.36918,-15.239773,6
8144,8144,-22.774519,27.717367,7
8145,8145,-10.065682,16.583149,8
8146,8146,8.232382,23.442331,9
8147,8147,-9.564165,16.976048,8
8148,8148,-47.269653,6.364878,6
8149,8149,-27.961882,4.1493697,5
8150,8150,9.280166,14.955596,9
8151,8151,-19.929394,26.082588,7
8152,8152,42.314777,-2.2894146,0
8153,8153,13.80673,-8.9462185,2
8154,8154,-3.9925263,-18.774513,3
8155,8155,18.45339,38.386898,4
8156,8156,2.3080533,-20.899422,3
8157,8157,-8.730447,18.10163,8
8158,8158,-30.156145,15.071085,5
8159,8159,-24.429197,-35.132946,1
8160,8160,-32.186573,14.150972,5
8161,8161,14.221205,-7.3367867,2
8162,8162,1.6021776,-24.81026,3
8163,8163,41.756138,5.4006257,0
8164,8164,-30.654594,-29.227604,1
8165,8165,8.593196,-4.3976827,2
8166,8166,-26.743525,-41.159786,1
8167,8167,-2.4153457,-18.387352,3
8168,8168,9.470694,-8.360665,2
8169,8169,-52.032845,9.791477,6
8170,8170,-28.50386,18.42443,5
8171,8171,-3.0235746,-20.061142,3
8172,8172,39.742672,-2.899737,0
8173,8173,-24.858315,29.941204,7
8174,8174,13.921381,-8.579075,2
8175,8175,-20.245983,31.16938,7
8176,8176,18.423277,39.503445,4
8177,8177,-51.318745,5.1950884,6
8178,8178,14.26708,43.484016,4
8179,8179,40.86988,-2.4700227,0
8180,8180,-30.506802,8.673699,5
8181,8181,-0.8868833,20.549995,9
8182,8182,-0.52338445,16.591782,9
8183,8183,-19.657799,18.90927,8
8184,8184,-2.0053399,21.319832,9
8185,8185,-29.934359,-8.703217,5
8186,8186,2.1703765,-20.803867,3
8187,8187,-27.083048,-31.019484,1
8188,8188,-20.90318,43.06467,7
8189,8189,22.908533,40.188786,4
8190,8190,-24.096737,31.424204,7
8191,8191,-50.561184,-7.3699317,6
8192,8192,-31.090315,6.3384447,5
8193,8193,20.931704,42.166615,4
8194,8194,33.031376,-7.031987,0
8195,8195,46.24593,0.64359426,0
8196,8196,-49.841084,9.477275,6
8197,8197,-53.180107,-3.8587728,6
8198,8198,10.068154,-3.7048366,2
8199,8199,34.126507,-1.2583852,0
8200,8200,-51.930176,-3.546066,6
8201,8201,4.2956576,-24.093899,3
8202,8202,-23.077398,37.645218,7
8203,8203,-21.046284,42.028698,7
8204,8204,23.14399,42.857056,4
8205,8205,34.982048,31.581493,4
8206,8206,3.7341788,-23.669895,3
8207,8207,5.0271425,17.986973,9
8208,8208,19.548084,-2.0614338,2
8209,8209,-14.606614,8.540745,8
8210,8210,22.860128,16.476807,9
8211,8211,-50.886208,4.9791703,6
8212,8212,41.861713,5.467009,0
8213,8213,28.782585,14.720068,9
8214,8214,-29.201704,1.8619212,5
8215,8215,-2.1784682,-18.519281,3
8216,8216,-9.14015,16.301945,8
8217,8217,-2.5703607,11.728725,8
8218,8218,-19.292147,27.188755,7
8219,8219,-23.839092,-33.64191,1
8220,8220,15.872436,39.77664,4
8221,8221,40.48552,-3.8898616,0
8222,8222,19.009201,39.68716,4
8223,8223,-9.230903,17.016989,8
8224,8224,-30.24932,6.6504087,5
8225,8225,13.000779,-3.8555894,2
8226,8226,-4.3825374,-17.391565,3
8227,8227,0.010168166,17.711504,9
8228,8228,33.389587,0.3266378,0
8229,8229,-34.576794,-31.663803,1
8230,8230,0.9714762,17.048962,9
8231,8231,-35.080494,-30.246052,1
8232,8232,-31.434637,15.13393,5
8233,8233,-32.73279,-31.665432,1
8234,8234,-19.110449,32.957928,7
8235,8235,23.073986,40.366173,4
8236,8236,-15.610281,19.165907,8
8237,8237,-48.87648,-1.8381366,6
8238,8238,12.600543,-2.6863215,2
8239,8239,-24.582104,-31.684326,1
8240,8240,-46.043144,-12.758335,6
8241,8241,-15.593425,19.055702,8
8242,8242,-13.191731,17.653599,8
8243,8243,35.869324,3.5419703,0
8244,8244,-30.226564,-26.91374,1
8245,8245,12.286318,-2.3305285,2
8246,8246,-12.128617,-10.995933,3
8247,8247,24.638956,40.902878,4
8248,8248,-15.494363,40.770424,7
8249,8249,-12.16169,19.842295,8
8250,8250,2.0071177,16.53351,9
8251,8251,41.986774,-4.611157,0
8252,8252,-24.415325,-32.41962,1
8253,8253,11.900287,-3.2856865,2
8254,8254,-1.4511017,-21.52728,3
8255,8255,16.488781,44.800003,4
8256,8256,-50.406097,-14.555967,6
8257,8257,-20.488337,30.287802,7
8258,8258,-14.190033,22.186314,8
8259,8259,11.3165045,8.532471,9
8260,8260,42.15594,6.747487,0
8261,8261,-27.035763,-32.030758,1
8262,8262,9.763883,-4.8986087,2
8263,8263,0.0064389836,-19.237495,3
8264,8264,21.244902,43.13265,4
8265,8265,-12.229623,44.457363,7
8266,8266,-2.5887043,12.814715,8
8267,8267,8.315659,10.971621,9
8268,8268,-33.5278,-27.990337,1
8269,8269,17.77776,41.95224,4
8270,8270,-26.07013,17.393614,5
8271,8271,-0.055683814,-21.523277,3
8272,8272,-1.965549,-8.240927,3
8273,8273,33.37466,2.3893328,0
8274,8274,1.5933361,15.753201,9
8275,8275,-28.470182,16.550907,5
8276,8276,14.489346,42.23322,4
8277,8277,-0.04975839,-19.306814,3
8278,8278,32.318382,1.8675768,0
8279,8279,-22.984406,19.827402,8
8280,8280,14.507658,44.12857,4
8281,8281,-47.272533,-18.313883,6
8282,8282,-22.88767,28.424164,7
8283,8283,32.85415,2.0774329,0
8284,8284,-11.8380375,48.896248,7
8285,8285,-23.81116,28.898651,7
8286,8286,-29.636072,-30.75281,1
8287,8287,-48.34577,-9.284243,6
8288,8288,7.067324,10.044144,9
8289,8289,-28.13083,-32.546535,1
8290,8290,-16.278976,-14.540993,3
8291,8291,-48.40434,-17.25107,6
8292,8292,16.811417,-10.857826,2
8293,8293,0.06033087,-19.262106,3
8294,8294,4.1779466,6.48093,8
8295,8295,14.463319,-2.91047,2
8296,8296,-0.09229173,-19.371187,3
8297,8297,1.674788,9.730094,8
8298,8298,2.865255,17.87025,9
8299,8299,-26.266474,16.725594,5
8300,8300,-2.0856352,12.702505,8
8301,8301,-1.4469768,11.342997,8
8302,8302,-22.165176,45.032738,7
8303,8303,-30.849272,-27.874577,1
8304,8304,-21.36777,46.002434,7
8305,8305,-31.421442,-28.086958,1
8306,8306,-27.207508,-31.925219,1
8307,8307,41.934666,-3.4086902,0
8308,8308,-12.411135,-12.527684,3
8309,8309,15.366127,42.74382,4
8310,8310,9.558644,-9.09347,2
8311,8311,-52.834778,3.13,6
8312,8312,16.0039,45.110672,4
8313,8313,-15.500224,38.780796,7
8314,8314,15.278934,42.17395,4
8315,8315,12.482028,-3.002005,2
8316,8316,-22.893385,28.729624,7
8317,8317,20.333136,43.47213,4
8318,8318,16.584198,-3.7467406,2
8319,8319,6.905501,12.76958,9
8320,8320,13.251539,-10.190671,2
8321,8321,-9.819124,49.342587,7
8322,8322,1.9153777,14.925894,9
8323,8323,25.441778,-8.893807,2
8324,8324,-33.146824,-27.751823,1
8325,8325,-44.908363,-20.15437,0
8326,8326,-47.4355,-18.20438,6
8327,8327,-30.097158,16.21965,5
8328,8328,-10.58108,-29.779112,3
8329,8329,14.973661,42.103256,4
8330,8330,-3.9810722,14.66805,8
8331,8331,-26.505093,15.817241,5
8332,8332,12.113192,7.084395,9
8333,8333,-48.30957,11.265881,6
8334,8334,4.398617,17.159126,9
8335,8335,36.0055,-2.4689257,0
8336,8336,-50.817684,-6.0954614,6
8337,8337,-14.1863165,-15.796866,3
8338,8338,40.62998,-3.3763077,0
8339,8339,-14.5074415,22.433947,8
8340,8340,-22.873074,-38.40574,1
8341,8341,-52.135914,9.540105,6
8342,8342,33.738953,0.935622,0
8343,8343,35.26357,-5.700517,0
8344,8344,-15.548014,-35.261215,1
8345,8345,12.590608,-5.7791,2
8346,8346,-4.452923,-20.8652,3
8347,8347,29.032726,30.00883,4
8348,8348,-28.425503,6.8693824,5
8349,8349,-50.108707,13.072885,6
8350,8350,-17.457895,36.623222,7
8351,8351,41.6005,5.0550847,0
8352,8352,-16.208261,-36.1038,1
8353,8353,10.661367,-4.6730003,2
8354,8354,-13.52921,-14.687836,3
8355,8355,30.884304,35.32164,4
8356,8356,-15.882192,45.322304,7
8357,8357,-11.656004,15.014896,8
8358,8358,6.264187,20.611656,9
8359,8359,34.392925,-0.63564336,0
8360,8360,-24.62844,-31.140516,1
8361,8361,11.520731,-4.527116,2
8362,8362,-4.720923,-30.829308,3
8363,8363,32.678303,33.95097,4
8364,8364,-21.52367,32.640965,7
8365,8365,21.484241,-3.2141635,2
8366,8366,-18.783411,-5.2222953,5
8367,8367,-22.26812,-44.077774,1
8368,8368,-47.32561,-8.586227,6
8369,8369,23.929716,30.588707,4
8370,8370,-5.7263846,-30.755611,3
8371,8371,12.522836,8.123148,9
8372,8372,5.221141,14.5314865,9
8373,8373,33.31696,1.3734998,0
8374,8374,9.94921,8.02607,9
8375,8375,-20.597746,39.725094,7
8376,8376,0.9781744,-39.9605,1
8377,8377,-48.41208,-9.660382,6
8378,8378,23.80935,36.100544,4
8379,8379,-2.5071697,-18.91777,3
8380,8380,-51.53942,1.1622196,6
8381,8381,9.520648,-5.3771358,2
8382,8382,34.166447,3.4212577,0
8383,8383,9.9946375,8.384187,9
8384,8384,-11.372723,14.850334,8
8385,8385,-49.344402,-7.752245,6
8386,8386,-28.12836,2.7926173,5
8387,8387,-24.184555,39.709225,7
8388,8388,33.25131,0.080853164,0
8389,8389,33.49675,-0.08971735,0
8390,8390,-22.941229,-36.09128,1
8391,8391,-18.922743,46.170616,7
8392,8392,24.468128,36.928226,4
8393,8393,-2.1623268,-19.212275,3
8394,8394,17.758728,0.6259638,2
8395,8395,23.267643,40.72979,4
8396,8396,-13.95163,-38.58258,1
8397,8397,-15.984329,-27.103077,3
8398,8398,-19.539244,34.12556,7
8399,8399,-45.6138,-5.9830966,6
8400,8400,31.9226,33.85412,4
8401,8401,-12.964274,44.37253,7
8402,8402,-16.399021,44.976532,7
8403,8403,-17.608932,45.43007,7
8404,8404,12.777758,7.900305,9
8405,8405,-11.048172,21.57872,8
8406,8406,31.810753,35.013145,4
8407,8407,-8.969428,-15.100756,3
8408,8408,-27.132366,20.6926,8
8409,8409,13.087353,-4.520672,2
8410,8410,-11.136689,4.436728,8
8411,8411,-2.5049176,-19.229383,3
8412,8412,-31.010658,15.50606,5
8413,8413,-11.827337,21.322395,8
8414,8414,34.495045,-0.5700121,0
8415,8415,-31.984856,12.934209,5
8416,8416,15.092456,30.365316,4
8417,8417,-7.694949,49.651516,7
8418,8418,-14.399637,-36.36709,1
8419,8419,-13.092344,-15.411164,3
8420,8420,-16.696064,-44.935726,1
8421,8421,-13.320477,42.74803,7
8422,8422,4.692131,19.309448,9
8423,8423,-49.471565,-7.6783853,6
8424,8424,19.505142,-2.3102849,2
8425,8425,34.492294,-0.46000895,0
8426,8426,7.9201,7.6874948,9
8427,8427,-16.761002,-40.779446,1
8428,8428,-17.19998,44.921513,7
8429,8429,1.760206,-22.52917,3
8430,8430,-7.2915344,-14.606967,3
8431,8431,11.208722,7.786307,9
8432,8432,-22.825441,-38.49571,1
8433,8433,-49.364487,-7.658759,6
8434,8434,35.641342,35.56927,4
8435,8435,-19.888332,-21.0761,3
8436,8436,10.762578,9.069244,9
8437,8437,-7.6495795,15.600289,8
8438,8438,13.01179,-2.6991205,2
8439,8439,-8.388213,-39.416924,1
8440,8440,-8.494793,19.411955,8
8441,8441,-51.266945,1.7263026,6
8442,8442,24.614878,30.314522,4
8443,8443,-15.4674225,-45.24777,1
8444,8444,-30.310936,18.205227,5
8445,8445,-30.077944,13.862853,5
8446,8446,-49.131134,-3.4041083,6
8447,8447,-20.52925,-2.2095,5
8448,8448,52.13171,-2.7379708,0
8449,8449,12.234092,-45.799713,1
8450,8450,18.218803,-15.410012,2
8451,8451,-8.465463,-26.013735,3
8452,8452,30.672262,21.874763,4
8453,8453,-29.018068,10.484175,5
8454,8454,-45.23776,14.0917015,6
8455,8455,-9.118349,40.175232,7
8456,8456,-11.849951,-7.5222516,8
8457,8457,11.738541,7.455161,9
8458,8458,47.677357,2.3689897,0
8459,8459,10.539613,-37.887394,1
8460,8460,20.605635,-11.976745,2
8461,8461,-0.082047485,-25.97207,3
8462,8462,23.087704,29.98426,4
8463,8463,-30.911253,12.009098,5
8464,8464,-49.909634,15.425799,6
8465,8465,-8.472963,39.899693,7
8466,8466,-12.030852,-4.5709276,8
8467,8467,29.820671,10.601574,9
8468,8468,48.622868,1.3244191,0
8469,8469,12.829783,-37.18017,1
8470,8470,12.8032875,-13.004691,2
8471,8471,-9.237822,-28.1921,3
8472,8472,31.864946,26.186588,4
8473,8473,-31.26482,5.5370197,5
8474,8474,-48.966644,2.176816,6
8475,8475,-10.443084,41.40859,7
8476,8476,-14.330188,-0.35457763,8
8477,8477,9.979299,10.421758,9
8478,8478,-43.1974,-0.88119787,6
8479,8479,16.905422,10.526955,9
8480,8480,-10.123605,41.581886,7
8481,8481,47.34983,-8.292366,0
8482,8482,21.006363,-14.445117,2
8483,8483,-8.981423,-27.172436,3
8484,8484,32.02441,26.49794,4
8485,8485,-4.344832,-13.885518,3
8486,8486,-13.44704,-0.08973582,8
8487,8487,-31.404192,6.483401,5
8488,8488,-1.3717146,-37.03346,1
8489,8489,-8.25169,-26.48022,3
8490,8490,38.951694,4.4731593,0
8491,8491,12.27067,-37.65058,1
8492,8492,8.375887,-7.8943667,2
8493,8493,12.606399,-37.142956,1
8494,8494,-7.984092,-25.44832,3
8495,8495,18.992655,-32.07045,2
8496,8496,48.638798,1.4063501,0
8497,8497,-7.832422,32.472855,7
8498,8498,20.609814,-31.895817,2
8499,8499,-46.143185,6.8758087,6
8500,8500,38.386555,21.333841,4
8501,8501,39.538006,-13.738719,0
8502,8502,-30.234602,2.9732883,5
8503,8503,15.548339,18.949423,9
8504,8504,15.641874,19.210115,9
8505,8505,-6.4128623,12.8286295,8
8506,8506,16.419474,18.178469,9
8507,8507,-29.117388,15.57096,5
8508,8508,-0.27645728,-31.512445,3
8509,8509,12.408963,-36.890972,1
8510,8510,-7.484081,32.53879,7
8511,8511,31.897228,26.080288,4
8512,8512,-11.107915,31.86856,7
8513,8513,44.252956,6.612927,0
8514,8514,43.65486,2.5887914,0
8515,8515,-41.598267,5.2401547,6
8516,8516,-46.058285,6.9823403,6
8517,8517,-46.007607,7.03145,6
8518,8518,-7.274369,-29.28301,3
8519,8519,-1.3364333,35.493637,7
8520,8520,14.985382,20.16392,4
8521,8521,13.7265,-16.134378,2
8522,8522,-8.359243,-4.492535,8
8523,8523,22.366407,8.008031,9
8524,8524,-11.418638,3.6546643,8
8525,8525,-7.492906,32.421562,7
8526,8526,14.404217,-38.524357,1
8527,8527,26.879839,7.4049487,4
8528,8528,48.15016,-8.123639,0
8529,8529,40.702835,23.13459,4
8530,8530,-15.541044,0.44458094,8
8531,8531,-29.826431,-4.0608373,5
8532,8532,17.41717,-32.737213,2
8533,8533,-3.9827075,-25.840792,3
8534,8534,24.67234,14.037709,9
8535,8535,48.438847,-1.4404571,0
8536,8536,19.442251,-40.105972,1
8537,8537,22.33907,12.245043,9
8538,8538,18.600332,-39.108818,1
8539,8539,-30.800478,-5.052997,5
8540,8540,17.703733,-39.778225,1
8541,8541,-1.4753084,35.65714,7
8542,8542,-41.412437,-2.8166373,6
8543,8543,18.796043,-39.798462,1
8544,8544,25.702595,-3.043724,2
8545,8545,19.343515,-39.749123,1
8546,8546,-40.198917,-0.684256,6
8547,8547,-13.777843,0.8354152,8
8548,8548,52.766094,-1.5535971,0
8549,8549,9.146468,-38.64717,1
8550,8550,12.590348,-13.631937,2
8551,8551,-17.178022,-26.828838,3
8552,8552,32.84118,23.093803,4
8553,8553,-20.47098,-17.620087,5
8554,8554,-46.076523,15.363334,6
8555,8555,-7.597353,45.970936,7
8556,8556,-3.316208,10.951318,8
8557,8557,27.15,12.0994215,9
8558,8558,50.60188,-14.677103,0
8559,8559,-7.328308,-47.845413,1
8560,8560,24.534925,-7.6756787,2
8561,8561,-9.014316,-12.29942,3
8562,8562,34.284977,24.99576,4
8563,8563,-18.26451,-11.199761,5
8564,8564,-48.86662,5.655957,6
8565,8565,-6.38102,32.31431,7
8566,8566,-1.3404312,4.1510496,8
8567,8567,47.3417,-6.0467777,0
8568,8568,10.011724,-41.333973,1
8569,8569,22.491692,-11.224884,2
8570,8570,-9.641275,-11.55436,3
8571,8571,-22.305464,-17.828468,5
8572,8572,-46.479362,13.726227,6
8573,8573,0.008167282,48.375347,7
8574,8574,-1.5351479,8.522226,8
8575,8575,6.8379774,-40.141144,1
8576,8576,46.995766,-18.34491,0
8577,8577,27.320833,27.324413,4
8578,8578,-27.24082,-17.32188,5
8579,8579,-47.18401,14.261573,6
8580,8580,-43.261734,5.9518466,6
8581,8581,-5.494921,-17.084227,3
8582,8582,30.68192,25.89872,4
8583,8583,29.575935,29.273218,4
8584,8584,25.92418,-3.24601,2
8585,8585,-4.4933395,6.6300573,8
8586,8586,-5.470821,-39.773575,1
8587,8587,47.462616,-12.693295,0
8588,8588,-47.347324,14.146361,6
8589,8589,29.450811,26.673462,4
8590,8590,15.255904,12.129815,9
8591,8591,-6.672939,32.709816,7
8592,8592,22.973234,-5.302469,2
8593,8593,22.39676,16.712885,9
8594,8594,20.21337,-10.602034,2
8595,8595,46.968246,-11.561081,0
8596,8596,24.797073,14.754347,9
8597,8597,-3.782223,-16.491745,3
8598,8598,-9.896592,-29.972744,3
8599,8599,13.261445,6.9358,9
8600,8600,-8.81132,-48.036953,1
8601,8601,-20.113438,-11.836409,5
8602,8602,28.22414,-9.587473,2
8603,8603,-11.367185,-30.877398,3
8604,8604,-3.9431758,-43.084003,1
8605,8605,-43.701458,5.643633,6
8606,8606,-5.581422,32.418144,7
8607,8607,-4.0563474,-19.733036,3
8608,8608,-0.854889,39.209602,7
8609,8609,-3.0918524,11.179331,8
8610,8610,31.746157,29.287775,4
8611,8611,41.694798,-16.783855,0
8612,8612,19.336987,-12.597854,2
8613,8613,32.30838,28.841259,4
8614,8614,39.114075,-17.503586,0
8615,8615,26.252674,-10.948455,2
8616,8616,25.637918,26.448124,4
8617,8617,-9.757559,38.10397,7
8618,8618,-4.9770336,6.247493,8
8619,8619,45.52473,-3.29478,0
8620,8620,-6.7132607,43.91112,7
8621,8621,47.86627,-12.668064,0
8622,8622,-43.24598,5.9653044,6
8623,8623,19.721718,13.577407,9
8624,8624,-15.784056,-27.395071,3
8625,8625,21.394114,-3.496062,2
8626,8626,27.150671,26.49438,4
8627,8627,-2.8560529,9.718328,8
8628,8628,-45.203484,5.0433655,6
8629,8629,43.78051,-15.201022,0
8630,8630,-21.878035,-10.101374,5
8631,8631,-8.893623,45.422592,7
8632,8632,-27.379616,-16.112043,5
8633,8633,2.817011,-40.305363,1
8634,8634,44.608932,-19.821568,0
8635,8635,-1.1989298,0.33836687,8
8636,8636,8.118105,-38.851894,1
8637,8637,-46.433388,19.555162,6
8638,8638,-7.191067,44.913692,7
8639,8639,26.378048,-10.962264,2
8640,8640,16.715733,14.344098,9
8641,8641,-9.204164,36.677742,7
8642,8642,8.571127,9.072887,9
8643,8643,-22.095566,-10.844606,5
8644,8644,-43.417725,5.558799,6
8645,8645,-27.058659,-17.061852,5
8646,8646,23.087816,-13.73486,2
8647,8647,-42.825954,6.5477233,6
8648,8648,26.330873,-10.953857,2
8649,8649,-4.3245077,6.427498,8
8650,8650,-9.427443,-42.217163,1
8651,8651,-7.6795716,44.54249,7
8652,8652,-27.33067,-16.03144,5
8653,8653,-25.55863,-17.870375,5
8654,8654,-8.764655,37.275288,7
8655,8655,-15.862298,-27.344748,3
8656,8656,-26.121553,-17.25238,5
8657,8657,46.894604,-5.3494496,0
8658,8658,-4.1865106,-39.719643,1
8659,8659,2.1995652,-41.652546,1
8660,8660,-7.891598,-13.296751,3
8661,8661,-1.7047985,9.44206,8
8662,8662,34.70799,26.263025,4
8663,8663,13.3744135,9.987914,9
8664,8664,34.561455,26.448467,4
8665,8665,-25.757864,-17.632092,5
8666,8666,-0.4203162,-41.866913,1
8667,8667,-5.7137427,1.4406567,8
8668,8668,-45.54063,15.403065,6
8669,8669,-1.5900204,10.0393305,8
8670,8670,8.976624,9.252902,9
8671,8671,42.648525,-3.3523393,0
8672,8672,-20.714375,-42.847782,1
8673,8673,16.245989,-10.943434,2
8674,8674,-8.075718,-27.91448,3
8675,8675,25.632471,31.893341,4
8676,8676,-27.369207,4.7571735,5
8677,8677,-51.708595,0.84120053,6
8678,8678,-22.15871,40.383312,7
8679,8679,-5.818918,11.595172,8
8680,8680,12.978964,18.10823,9
8681,8681,33.514053,-3.965211,0
8682,8682,-9.512965,-39.10559,1
8683,8683,16.183294,-11.137614,2
8684,8684,3.396212,-25.089954,3
8685,8685,26.463406,32.273876,4
8686,8686,-27.485516,4.841965,5
8687,8687,-47.09741,-7.7505026,6
8688,8688,-13.763808,40.05778,7
8689,8689,0.41800222,6.624795,8
8690,8690,12.047484,21.604223,9
8691,8691,37.824795,-3.5616503,0
8692,8692,-14.209927,-36.627388,1
8693,8693,16.572409,-3.7840679,2
8694,8694,-0.6970082,-18.410826,3
8695,8695,25.997686,32.123253,4
8696,8696,-24.121597,12.9636755,5
8697,8697,-46.742203,1.9916058,6
8698,8698,-21.985432,40.427372,7
8699,8699,-5.2458997,13.0345545,8
8700,8700,7.916293,20.040262,9
8701,8701,-1.3969853,-28.860706,3
8702,8702,-26.176146,4.9275723,5
8703,8703,-6.595506,-29.319317,3
8704,8704,20.715195,-18.513937,2
8705,8705,8.560392,15.124807,9
8706,8706,-8.658545,-28.115965,3
8707,8707,13.2771435,-7.018405,2
8708,8708,-14.399447,-35.895203,1
8709,8709,29.840239,26.657852,4
8710,8710,-26.318598,4.8279614,5
8711,8711,-29.3928,-2.1665297,5
8712,8712,17.18745,-9.269386,2
8713,8713,-12.518494,-26.712025,3
8714,8714,13.708687,-9.481278,2
8715,8715,-1.8341419,-36.78772,1
8716,8716,-0.72548133,-29.066917,3
8717,8717,8.408232,17.402079,9
8718,8718,-21.71796,31.325308,7
8719,8719,11.57597,-10.375406,2
8720,8720,-14.18209,-39.061844,1
8721,8721,17.914194,-13.566726,2
8722,8722,-3.923366,4.993672,8
8723,8723,10.05817,24.03966,9
8724,8724,-14.739756,-45.51734,1
8725,8725,-0.73634976,5.62337,8
8726,8726,-2.4225426,3.8314965,8
8727,8727,-13.178722,36.429893,7
8728,8728,0.8587976,6.739464,8
8729,8729,-20.08245,-33.427288,1
8730,8730,39.213787,-12.30923,0
8731,8731,35.761948,-11.7223625,0
8732,8732,-45.309265,7.069321,6
8733,8733,-10.371876,39.502403,7
8734,8734,-8.38265,39.903316,7
8735,8735,-2.7157047,11.888075,8
8736,8736,-21.479675,36.1871,7
8737,8737,-26.961052,5.7956686,5
8738,8738,34.553745,-15.999221,0
8739,8739,-50.804195,9.937537,6
8740,8740,-9.137929,-47.595657,1
8741,8741,-29.609898,-3.0860562,5
8742,8742,-16.00468,36.09307,7
8743,8743,25.130648,38.00652,4
8744,8744,-50.38088,-3.3917336,6
8745,8745,-19.477114,-43.2598,1
8746,8746,20.551952,-8.525796,2
8747,8747,-22.986952,0.49293214,5
8748,8748,34.745525,-11.982308,0
8749,8749,-15.133421,35.594574,7
8750,8750,12.806873,8.372536,9
8751,8751,14.294269,9.477078,9
8752,8752,32.715843,-18.027567,0
8753,8753,0.76081103,-27.580427,3
8754,8754,31.761927,33.531303,4
8755,8755,29.77413,25.483,4
8756,8756,-1.4531742,5.518617,8
8757,8757,25.389425,32.808094,4
8758,8758,-19.420244,-42.13239,1
8759,8759,-2.912332,3.5897124,8
8760,8760,-50.862392,0.16013467,6
8761,8761,-26.298738,6.4923916,5
8762,8762,4.3276467,22.345184,9
8763,8763,37.778408,-13.023973,0
8764,8764,33.65281,-4.430384,0
8765,8765,33.653732,-4.305062,0
8766,8766,-3.156672,-31.65402,3
8767,8767,-5.977509,44.4702,7
8768,8768,-25.71121,-42.2095,1
8769,8769,-50.884617,1.3451272,6
8770,8770,31.07904,33.315968,4
8771,8771,-51.57117,-2.0046136,6
8772,8772,35.711258,-11.918927,0
8773,8773,22.825935,34.951008,4
8774,8774,-30.332514,10.610469,5
8775,8775,25.139162,36.75522,4
8776,8776,-18.013762,-36.048,1
8777,8777,-5.517224,-16.424992,3
8778,8778,1.8914531,0.73962003,8
8779,8779,-46.359943,2.8204398,6
8780,8780,-6.9574823,-15.574631,3
8781,8781,9.391453,12.515731,9
8782,8782,14.404421,9.026605,9
8783,8783,-22.777054,4.6277304,5
8784,8784,13.933931,18.31875,9
8785,8785,4.3249497,-31.409672,3
8786,8786,-8.255617,46.74963,7
8787,8787,-1.5679419,6.6183248,8
8788,8788,-29.627554,-4.7235475,5
8789,8789,-50.060825,4.2918787,6
8790,8790,29.435858,33.10419,4
8791,8791,-13.974524,40.720856,7
8792,8792,-50.256416,3.6122937,6
8793,8793,21.783758,-12.501955,2
8794,8794,15.505172,-12.659376,2
8795,8795,35.11985,-13.9417305,0
8796,8796,13.664719,17.159657,9
8797,8797,24.577358,30.81161,4
8798,8798,44.77704,-4.1161447,0
8799,8799,-17.592669,-40.125443,1
8800,8800,20.499466,-8.697833,2
8801,8801,-3.0759008,-28.677235,3
8802,8802,22.950617,40.738876,4
8803,8803,-23.861403,6.27973,5
